Date,District,Commodity,Variety,Soil_Quality,Latitude,Longitude,Price_per_kg
20-12-2023,Akola,Rice,Indrayani,Poor,20.710576,77.00373,34.38
21-12-2023,Akola,Rice,Indrayani,Poor,20.710576,77.00373,34.38
22-12-2023,Akola,Rice,Indrayani,Poor,20.710576,77.00373,34.38
06-01-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.34
07-01-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.34
08-01-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.34
09-01-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.34
10-01-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.34
11-01-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.34
12-01-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.34
17-02-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,41.23
18-02-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,41.23
19-02-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,41.23
20-02-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,41.23
21-02-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,41.23
22-02-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,41.23
23-02-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,41.23
16-03-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.1
17-03-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.1
18-03-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.1
19-03-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.1
20-03-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.1
21-03-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.1
22-03-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,42.1
06-04-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,48.54
07-04-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,48.54
08-04-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,48.54
09-04-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,48.54
10-04-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,48.54
11-04-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,48.54
12-04-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,48.54
18-05-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,22.18
19-05-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,22.18
20-05-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,22.18
21-05-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,22.18
22-05-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,22.18
23-05-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,22.18
24-05-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,22.18
22-06-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,30
23-06-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,30
24-06-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,30
25-06-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,30
26-06-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,30
27-06-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,30
28-06-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,30
27-07-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,32.88
28-07-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,32.88
29-07-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,32.88
30-07-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,32.88
31-07-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,32.88
01-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,32.88
02-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,32.88
17-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,40.05
18-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,40.05
19-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,40.05
20-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,40.05
21-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,40.05
22-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,40.05
23-08-2024,Akola,Rice,Indrayani,Good,20.710576,77.00373,40.05
24-08-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,25.09
25-08-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,25.09
26-08-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,25.09
27-08-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,25.09
28-08-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,25.09
29-08-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,25.09
30-08-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,25.09
31-08-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,36.86
01-09-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,36.86
02-09-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,36.86
03-09-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,36.86
04-09-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,36.86
05-09-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,36.86
06-09-2024,Akola,Rice,Indrayani,Poor,20.710576,77.00373,36.86
21-09-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,16.54
22-09-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,16.54
23-09-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,16.54
24-09-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,16.54
25-09-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,16.54
26-09-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,16.54
27-09-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,16.54
07-12-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,45.98
08-12-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,45.98
09-12-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,45.98
10-12-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,45.98
11-12-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,45.98
12-12-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,45.98
13-12-2024,Akola,Rice,Indrayani,Average,20.710576,77.00373,45.98
04-01-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,37.22
05-01-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,37.22
06-01-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,37.22
07-01-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,37.22
08-01-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,37.22
09-01-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,37.22
10-01-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,37.22
18-01-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,39.87
19-01-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,39.87
20-01-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,39.87
21-01-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,39.87
22-01-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,39.87
23-01-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,39.87
24-01-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,39.87
01-02-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,33.86
02-02-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,33.86
03-02-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,33.86
04-02-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,33.86
05-02-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,33.86
06-02-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,33.86
07-02-2025,Akola,Rice,Indrayani,Good,20.710576,77.00373,33.86
08-03-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,36.65
09-03-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,36.65
10-03-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,36.65
11-03-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,36.65
12-03-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,36.65
13-03-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,36.65
14-03-2025,Akola,Rice,Indrayani,Average,20.710576,77.00373,36.65
29-01-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.05
30-01-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.05
31-01-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.05
01-02-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.05
02-02-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.05
03-02-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.05
04-02-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.05
12-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,29.66
13-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,29.66
14-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,29.66
15-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,29.66
16-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,29.66
17-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,29.66
18-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,29.66
19-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,31.44
20-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,31.44
21-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,31.44
22-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,31.44
23-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,31.44
24-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,31.44
25-02-2022,Akola,Rice,Matta,Good,20.710576,77.00373,31.44
04-06-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.02
05-06-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.02
06-06-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.02
07-06-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.02
08-06-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.02
09-06-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.02
10-06-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,17.02
17-09-2022,Akola,Rice,Matta,Average,20.710576,77.00373,49.23
18-09-2022,Akola,Rice,Matta,Average,20.710576,77.00373,49.23
19-09-2022,Akola,Rice,Matta,Average,20.710576,77.00373,49.23
20-09-2022,Akola,Rice,Matta,Average,20.710576,77.00373,49.23
21-09-2022,Akola,Rice,Matta,Average,20.710576,77.00373,49.23
22-09-2022,Akola,Rice,Matta,Average,20.710576,77.00373,49.23
23-09-2022,Akola,Rice,Matta,Average,20.710576,77.00373,49.23
12-11-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,22.04
13-11-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,22.04
14-11-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,22.04
15-11-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,22.04
16-11-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,22.04
17-11-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,22.04
18-11-2022,Akola,Rice,Matta,Poor,20.710576,77.00373,22.04
19-11-2022,Akola,Rice,Matta,Good,20.710576,77.00373,33.61
20-11-2022,Akola,Rice,Matta,Good,20.710576,77.00373,33.61
21-11-2022,Akola,Rice,Matta,Good,20.710576,77.00373,33.61
22-11-2022,Akola,Rice,Matta,Good,20.710576,77.00373,33.61
23-11-2022,Akola,Rice,Matta,Good,20.710576,77.00373,33.61
24-11-2022,Akola,Rice,Matta,Good,20.710576,77.00373,33.61
25-11-2022,Akola,Rice,Matta,Good,20.710576,77.00373,33.61
10-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,48.41
11-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,48.41
12-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,48.41
13-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,48.41
14-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,48.41
15-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,48.41
16-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,48.41
17-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,36.61
18-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,36.61
19-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,36.61
20-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,36.61
21-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,36.61
22-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,36.61
23-12-2022,Akola,Rice,Matta,Good,20.710576,77.00373,36.61
28-01-2023,Akola,Rice,Matta,Good,20.710576,77.00373,15.16
29-01-2023,Akola,Rice,Matta,Good,20.710576,77.00373,15.16
30-01-2023,Akola,Rice,Matta,Good,20.710576,77.00373,15.16
31-01-2023,Akola,Rice,Matta,Good,20.710576,77.00373,15.16
01-02-2023,Akola,Rice,Matta,Good,20.710576,77.00373,15.16
02-02-2023,Akola,Rice,Matta,Good,20.710576,77.00373,15.16
03-02-2023,Akola,Rice,Matta,Good,20.710576,77.00373,15.16
25-02-2023,Akola,Rice,Matta,Average,20.710576,77.00373,41.69
26-02-2023,Akola,Rice,Matta,Average,20.710576,77.00373,41.69
27-02-2023,Akola,Rice,Matta,Average,20.710576,77.00373,41.69
28-02-2023,Akola,Rice,Matta,Average,20.710576,77.00373,41.69
01-03-2023,Akola,Rice,Matta,Average,20.710576,77.00373,41.69
02-03-2023,Akola,Rice,Matta,Average,20.710576,77.00373,41.69
03-03-2023,Akola,Rice,Matta,Average,20.710576,77.00373,41.69
11-03-2023,Akola,Rice,Matta,Good,20.710576,77.00373,36.41
12-03-2023,Akola,Rice,Matta,Good,20.710576,77.00373,36.41
13-03-2023,Akola,Rice,Matta,Good,20.710576,77.00373,36.41
14-03-2023,Akola,Rice,Matta,Good,20.710576,77.00373,36.41
15-03-2023,Akola,Rice,Matta,Good,20.710576,77.00373,36.41
16-03-2023,Akola,Rice,Matta,Good,20.710576,77.00373,36.41
17-03-2023,Akola,Rice,Matta,Good,20.710576,77.00373,36.41
15-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.25
16-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.25
17-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.25
18-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.25
19-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.25
20-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.25
21-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.25
29-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.59
30-04-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.59
01-05-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.59
02-05-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.59
03-05-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.59
04-05-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.59
05-05-2023,Akola,Rice,Matta,Average,20.710576,77.00373,36.59
20-05-2023,Akola,Rice,Matta,Poor,20.710576,77.00373,28.71
21-05-2023,Akola,Rice,Matta,Poor,20.710576,77.00373,28.71
22-05-2023,Akola,Rice,Matta,Poor,20.710576,77.00373,28.71
23-05-2023,Akola,Rice,Matta,Poor,20.710576,77.00373,28.71
24-05-2023,Akola,Rice,Matta,Poor,20.710576,77.00373,28.71
25-05-2023,Akola,Rice,Matta,Poor,20.710576,77.00373,28.71
26-05-2023,Akola,Rice,Matta,Poor,20.710576,77.00373,28.71
22-07-2023,Akola,Rice,Matta,Average,20.710576,77.00373,18.26
23-07-2023,Akola,Rice,Matta,Average,20.710576,77.00373,18.26
24-07-2023,Akola,Rice,Matta,Average,20.710576,77.00373,18.26
25-07-2023,Akola,Rice,Matta,Average,20.710576,77.00373,18.26
26-07-2023,Akola,Rice,Matta,Average,20.710576,77.00373,18.26
27-07-2023,Akola,Rice,Matta,Average,20.710576,77.00373,18.26
28-07-2023,Akola,Rice,Matta,Average,20.710576,77.00373,18.26
05-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,32.94
06-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,32.94
07-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,32.94
08-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,32.94
09-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,32.94
10-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,32.94
11-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,32.94
12-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,27.24
13-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,27.24
14-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,27.24
15-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,27.24
16-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,27.24
17-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,27.24
18-08-2023,Akola,Rice,Matta,Average,20.710576,77.00373,27.24
02-03-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.26
03-03-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.26
04-03-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.26
05-03-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.26
06-03-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.26
07-03-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.26
08-03-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.26
23-03-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,42.47
24-03-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,42.47
25-03-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,42.47
26-03-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,42.47
27-03-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,42.47
28-03-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,42.47
29-03-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,42.47
20-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.84
21-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.84
22-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.84
23-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.84
24-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.84
25-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.84
26-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,35.84
27-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.46
28-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.46
29-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.46
30-04-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.46
01-05-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.46
02-05-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.46
03-05-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.46
25-05-2024,Akola,Rice,Matta,Good,20.710576,77.00373,41.98
26-05-2024,Akola,Rice,Matta,Good,20.710576,77.00373,41.98
27-05-2024,Akola,Rice,Matta,Good,20.710576,77.00373,41.98
28-05-2024,Akola,Rice,Matta,Good,20.710576,77.00373,41.98
29-05-2024,Akola,Rice,Matta,Good,20.710576,77.00373,41.98
30-05-2024,Akola,Rice,Matta,Good,20.710576,77.00373,41.98
31-05-2024,Akola,Rice,Matta,Good,20.710576,77.00373,41.98
08-06-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.64
09-06-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.64
10-06-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.64
11-06-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.64
12-06-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.64
13-06-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.64
14-06-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.64
15-06-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,41.22
16-06-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,41.22
17-06-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,41.22
18-06-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,41.22
19-06-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,41.22
20-06-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,41.22
21-06-2024,Akola,Rice,Matta,Poor,20.710576,77.00373,41.22
10-08-2024,Akola,Rice,Matta,Good,20.710576,77.00373,25.91
11-08-2024,Akola,Rice,Matta,Good,20.710576,77.00373,25.91
12-08-2024,Akola,Rice,Matta,Good,20.710576,77.00373,25.91
13-08-2024,Akola,Rice,Matta,Good,20.710576,77.00373,25.91
14-08-2024,Akola,Rice,Matta,Good,20.710576,77.00373,25.91
15-08-2024,Akola,Rice,Matta,Good,20.710576,77.00373,25.91
16-08-2024,Akola,Rice,Matta,Good,20.710576,77.00373,25.91
26-10-2024,Akola,Rice,Matta,Good,20.710576,77.00373,43.93
27-10-2024,Akola,Rice,Matta,Good,20.710576,77.00373,43.93
28-10-2024,Akola,Rice,Matta,Good,20.710576,77.00373,43.93
29-10-2024,Akola,Rice,Matta,Good,20.710576,77.00373,43.93
30-10-2024,Akola,Rice,Matta,Good,20.710576,77.00373,43.93
31-10-2024,Akola,Rice,Matta,Good,20.710576,77.00373,43.93
01-11-2024,Akola,Rice,Matta,Good,20.710576,77.00373,43.93
02-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.95
03-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.95
04-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.95
05-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.95
06-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.95
07-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.95
08-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,19.95
09-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.57
10-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.57
11-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.57
12-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.57
13-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.57
14-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.57
15-11-2024,Akola,Rice,Matta,Average,20.710576,77.00373,30.57
28-12-2024,Akola,Rice,Matta,Good,20.710576,77.00373,33.57
29-12-2024,Akola,Rice,Matta,Good,20.710576,77.00373,33.57
30-12-2024,Akola,Rice,Matta,Good,20.710576,77.00373,33.57
31-12-2024,Akola,Rice,Matta,Good,20.710576,77.00373,33.57
01-01-2025,Akola,Rice,Matta,Good,20.710576,77.00373,33.57
02-01-2025,Akola,Rice,Matta,Good,20.710576,77.00373,33.57
03-01-2025,Akola,Rice,Matta,Good,20.710576,77.00373,33.57
11-01-2025,Akola,Rice,Matta,Poor,20.710576,77.00373,43.07
12-01-2025,Akola,Rice,Matta,Poor,20.710576,77.00373,43.07
13-01-2025,Akola,Rice,Matta,Poor,20.710576,77.00373,43.07
14-01-2025,Akola,Rice,Matta,Poor,20.710576,77.00373,43.07
15-01-2025,Akola,Rice,Matta,Poor,20.710576,77.00373,43.07
16-01-2025,Akola,Rice,Matta,Poor,20.710576,77.00373,43.07
17-01-2025,Akola,Rice,Matta,Poor,20.710576,77.00373,43.07
15-03-2025,Akola,Rice,Matta,Average,20.710576,77.00373,30.16
16-03-2025,Akola,Rice,Matta,Average,20.710576,77.00373,30.16
17-03-2025,Akola,Rice,Matta,Average,20.710576,77.00373,30.16
18-03-2025,Akola,Rice,Matta,Average,20.710576,77.00373,30.16
19-03-2025,Akola,Rice,Matta,Average,20.710576,77.00373,30.16
20-03-2025,Akola,Rice,Matta,Average,20.710576,77.00373,30.16
21-03-2025,Akola,Rice,Matta,Average,20.710576,77.00373,30.16
01-01-2022,Akola,Rice,Wada Kolam,Good,20.710576,77.00373,37.51
02-01-2022,Akola,Rice,Wada Kolam,Good,20.710576,77.00373,37.51
03-01-2022,Akola,Rice,Wada Kolam,Good,20.710576,77.00373,37.51
04-01-2022,Akola,Rice,Wada Kolam,Good,20.710576,77.00373,37.51
05-01-2022,Akola,Rice,Wada Kolam,Good,20.710576,77.00373,37.51
06-01-2022,Akola,Rice,Wada Kolam,Good,20.710576,77.00373,37.51
07-01-2022,Akola,Rice,Wada Kolam,Good,20.710576,77.00373,37.51
08-01-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,43.38
09-01-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,43.38
10-01-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,43.38
11-01-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,43.38
12-01-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,43.38
13-01-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,43.38
14-01-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,43.38
05-02-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,46.9
06-02-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,46.9
07-02-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,46.9
08-02-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,46.9
09-02-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,46.9
10-02-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,46.9
11-02-2022,Akola,Rice,Wada Kolam,Average,20.710576,77.00373,46.9
02-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,15.45
03-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,15.45
04-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,15.45
05-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,15.45
06-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,15.45
07-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,15.45
08-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,15.45
23-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,31.59
24-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,31.59
25-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,31.59
26-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,31.59
27-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,31.59
28-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,31.59
29-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,31.59
30-04-2022,Akola,Rice,Wada Kolam,Poor,20.710576,77.00373,37.31
